_id,student_id,professional_id,created_at,first_response_at,status,message_count
5990,589,112,2025-01-16 16:50:42,2025-01-16 22:50:42,replied,5
5991,507,127,2024-04-25 16:24:04,2024-04-27 05:24:04,replied,4
5992,61,53,2024-04-15 06:01:11,2024-04-15 13:01:11,replied,7
5993,1180,203,2024-08-05 13:28:14,2024-08-05 22:28:14,replied,9
5994,1125,280,2024-04-19 21:41:12,2024-04-24 09:41:12,replied,1
5995,308,342,2024-10-08 11:10:47,,open,4
5996,285,283,2024-03-12 02:50:16,,open,12
5997,454,280,2024-08-09 22:24:35,,open,3
5998,914,205,2024-06-04 13:23:48,,open,7
5999,375,62,2024-09-01 21:49:04,,open,13
6000,31,434,2024-07-15 13:55:43,2024-07-16 01:55:43,replied,12
6001,140,33,2024-01-31 03:00:30,,open,14
6002,1030,343,2024-05-07 23:27:37,2024-05-08 06:27:37,replied,10
6003,501,135,2024-02-17 11:33:26,,open,5
6004,1435,25,2025-01-06 15:00:28,,open,5
6005,140,38,2024-04-15 20:43:54,,open,11
6006,379,55,2024-04-29 12:13:09,,open,7
6007,14,26,2024-03-08 01:34:00,,open,10
6008,139,280,2024-03-29 10:22:44,2024-04-01 14:22:44,replied,5
6009,1140,136,2024-06-30 03:35:59,2024-07-02 18:35:59,replied,9
6010,1090,70,2024-10-11 23:19:15,2024-10-12 03:19:15,replied,4
6011,342,38,2024-12-01 20:37:11,,open,15
6012,717,280,2024-11-28 01:31:52,,open,2
6013,305,158,2025-01-18 08:47:22,2025-01-19 01:47:22,replied,14
6014,219,345,2024-03-31 01:55:19,,open,3
6015,39,249,2024-05-08 11:43:52,2024-05-09 06:43:52,replied,15
6016,1072,461,2024-06-07 07:24:40,2024-06-07 11:24:40,replied,4
6017,58,133,2024-03-12 15:58:49,2024-03-14 01:58:49,replied,14
6018,482,280,2024-01-27 16:41:59,2024-01-28 00:41:59,replied,9
6019,1473,137,2024-02-09 09:50:56,2024-02-10 05:50:56,replied,11
6020,822,157,2024-02-24 13:17:17,,open,11
6021,648,58,2024-09-02 14:02:03,2024-09-04 21:02:03,replied,2
6022,1268,345,2024-03-24 15:31:54,2024-03-25 03:31:54,replied,14
6023,924,297,2024-01-29 00:57:33,2024-02-01 03:57:33,replied,2
6024,1041,38,2024-06-17 12:23:36,2024-06-17 18:23:36,replied,7
6025,1499,248,2024-06-09 16:50:31,2024-06-12 08:50:31,replied,3
6026,375,26,2024-11-30 19:07:59,,open,11
6027,629,491,2025-01-14 20:39:59,2025-01-15 14:39:59,replied,5
6028,1435,133,2024-02-23 18:04:09,,open,2
6029,17,105,2024-06-18 01:23:02,,open,15
6030,880,55,2024-03-12 15:30:36,,open,15
6031,784,362,2025-01-07 03:41:52,,open,6
6032,1254,473,2024-01-24 10:27:21,2024-01-24 20:27:21,replied,12
6033,329,469,2024-05-03 09:53:25,2024-05-06 23:53:25,replied,15
6034,397,204,2024-08-07 14:28:43,,open,7
6035,41,290,2025-01-17 23:54:53,2025-01-18 07:54:53,replied,15
6036,804,260,2025-01-03 17:58:03,,open,6
6037,87,26,2025-01-20 04:49:58,,open,13
6038,1081,317,2024-04-29 05:22:28,2024-04-29 06:22:28,replied,14
6039,1018,381,2024-12-22 16:40:23,2024-12-24 15:40:23,replied,2
6040,1269,74,2024-10-20 01:50:06,,open,4
6041,194,125,2024-11-02 07:39:47,2024-11-02 21:39:47,replied,4
6042,1033,280,2025-01-21 09:23:04,,open,9
6043,1119,102,2024-02-29 16:12:08,2024-03-01 11:12:08,replied,14
6044,1042,107,2024-02-12 14:51:21,2024-02-12 15:51:21,replied,15
6045,1066,4,2024-12-07 08:43:55,,open,1
6046,1480,33,2024-05-25 23:53:26,,open,10
6047,958,362,2024-10-21 11:13:43,,open,4
6048,94,477,2024-11-25 17:43:47,2024-11-26 08:43:47,replied,8
6049,32,225,2024-01-11 14:43:13,2024-01-11 19:43:13,replied,10
6050,450,254,2024-11-08 16:53:24,,open,14
6051,1299,38,2024-11-04 06:47:48,2024-11-05 04:47:48,replied,10
6052,394,459,2024-04-16 08:27:48,,open,4
6053,349,62,2024-12-24 05:37:28,2024-12-27 01:37:28,replied,8
6054,176,23,2024-08-27 05:05:12,,open,10
6055,770,137,2024-02-21 00:45:44,2024-02-21 03:45:44,replied,1
6056,873,133,2024-11-22 21:19:41,2024-11-23 02:19:41,replied,3
6057,346,136,2024-08-25 15:40:49,,open,13
6058,1157,157,2024-11-11 12:30:17,2024-11-12 00:30:17,replied,9
6059,1196,280,2025-01-16 07:24:51,,open,15
6060,1072,444,2024-05-29 16:08:55,2024-05-29 22:08:55,replied,11
6061,284,62,2024-07-22 01:24:48,2024-07-22 15:24:48,replied,12
6062,11,408,2025-01-17 20:05:20,2025-01-18 18:05:20,replied,9
6063,1318,192,2024-09-01 10:51:30,,open,3
6064,1062,38,2024-10-17 08:46:05,2024-10-17 22:46:05,replied,6
6065,1143,93,2024-08-12 02:12:40,2024-08-16 06:12:40,replied,14
6066,184,430,2024-06-13 08:00:19,2024-06-13 08:00:19,replied,2
6067,1384,230,2024-11-22 20:51:00,,open,4
6068,1425,74,2024-09-14 09:59:36,,open,13
6069,1155,157,2024-07-14 16:35:26,2024-07-17 14:35:26,replied,9
6070,1408,240,2024-06-09 03:41:34,,open,8
6071,317,132,2024-11-03 21:02:41,,open,14
6072,993,69,2024-05-29 12:37:08,2024-05-31 18:37:08,replied,4
6073,829,280,2024-01-14 04:47:25,2024-01-15 06:47:25,replied,12
6074,377,71,2024-11-15 09:13:18,2024-11-15 17:13:18,replied,6
6075,804,477,2024-09-11 17:12:21,2024-09-12 12:12:21,replied,13
6076,441,145,2024-11-30 13:20:39,,open,12
6077,428,237,2024-03-17 07:47:27,2024-03-18 12:47:27,replied,8
6078,1183,133,2024-03-09 14:42:44,2024-03-09 19:42:44,replied,7
6079,363,280,2024-03-23 01:26:35,,open,6
6080,1379,281,2024-05-10 23:59:36,,open,8
6081,630,327,2024-01-29 23:37:40,2024-02-01 22:37:40,replied,6
6082,792,135,2024-08-22 12:00:14,,open,2
6083,1153,33,2024-08-05 05:08:11,,open,6
6084,685,477,2024-05-18 11:03:21,2024-05-19 02:03:21,replied,12
6085,495,280,2024-06-15 08:31:40,,open,15
6086,108,283,2024-02-26 11:04:14,2024-02-27 08:04:14,replied,7
6087,195,65,2024-03-20 04:59:52,2024-03-21 16:59:52,replied,15
6088,45,371,2024-06-02 23:31:19,,open,2
6089,142,258,2024-05-09 05:39:30,2024-05-10 01:39:30,replied,12
6090,31,33,2024-09-10 12:43:40,,open,11
6091,434,33,2024-10-21 10:38:05,,open,15
6092,415,133,2024-05-16 06:37:26,,open,9
6093,395,114,2024-10-21 23:30:58,,open,5
6094,1435,470,2024-06-28 18:59:24,2024-06-30 04:59:24,replied,2
6095,429,280,2024-01-22 04:57:24,2024-01-23 10:57:24,replied,15
6096,1233,48,2024-08-19 19:19:52,,open,5
6097,536,488,2024-10-02 02:15:01,,open,13
6098,664,137,2024-01-23 06:18:08,2024-01-23 09:18:08,replied,1
6099,1318,212,2024-03-07 23:30:00,2024-03-10 14:30:00,replied,7
6100,1003,432,2024-04-16 22:17:43,2024-04-16 22:17:43,replied,13
6101,252,432,2024-06-20 07:17:04,,open,7
6102,1234,85,2025-01-01 06:49:29,,open,11
6103,211,26,2024-03-17 21:12:28,,open,12
6104,1182,406,2024-12-11 15:47:16,,open,13
6105,331,415,2024-10-30 08:55:03,,open,4
6106,834,280,2024-10-12 13:30:07,,open,14
6107,80,275,2024-09-19 07:31:58,,open,13
6108,918,379,2024-05-30 10:25:57,2024-06-01 09:25:57,replied,13
6109,1102,432,2024-03-07 01:08:35,2024-03-07 11:08:35,replied,15
6110,1405,479,2024-10-07 04:08:48,2024-10-15 16:08:48,replied,2
6111,109,33,2024-05-26 18:45:57,,open,12
6112,1221,406,2024-07-20 15:41:55,2024-07-21 05:41:55,replied,14
6113,822,143,2024-07-31 15:20:18,2024-08-02 04:20:18,replied,14
6114,1146,26,2025-01-03 01:24:46,,open,1
6115,22,221,2024-11-22 04:51:12,2024-11-25 02:51:12,replied,8
6116,1439,70,2024-09-03 21:03:35,2024-09-04 03:03:35,replied,15
6117,1089,463,2024-04-06 09:38:41,,open,3
6118,932,159,2024-10-03 01:07:34,2024-10-03 18:07:34,replied,10
6119,1151,175,2024-10-27 17:53:35,,open,6
6120,466,237,2024-04-17 08:00:51,,open,12
6121,1155,280,2025-01-04 16:53:38,,open,12
6122,563,369,2024-12-03 23:17:05,2024-12-05 00:17:05,replied,6
6123,280,381,2025-01-23 17:48:18,2025-01-24 13:48:18,replied,1
6124,183,133,2024-11-18 06:24:31,,open,12
6125,1378,280,2024-02-21 21:55:48,,open,8
6126,328,329,2024-08-07 09:58:53,2024-08-08 09:58:53,replied,11
6127,1208,26,2024-08-19 00:41:54,,open,4
6128,496,51,2024-04-01 07:09:38,,open,12
6129,340,99,2024-06-26 01:21:04,,open,7
6130,447,98,2025-01-12 19:24:07,,open,11
6131,1481,290,2024-02-05 20:54:41,2024-02-05 20:54:41,replied,8
6132,20,345,2024-12-27 06:31:36,2024-12-27 12:31:36,replied,2
6133,211,114,2024-08-28 11:43:02,,open,8
6134,638,240,2024-02-28 04:05:31,,open,4
6135,61,70,2024-08-16 04:03:07,2024-08-17 06:03:07,replied,5
6136,143,33,2024-08-17 00:31:55,,open,15
6137,995,180,2024-07-19 11:17:45,,open,13
6138,252,406,2024-06-05 21:25:34,2024-06-06 17:25:34,replied,8
6139,282,105,2025-01-01 12:19:50,,open,14
6140,639,158,2025-01-17 02:28:35,2025-01-17 23:28:35,replied,9
6141,209,484,2024-06-10 15:36:48,2024-06-13 17:36:48,replied,3
6142,650,133,2024-09-03 23:42:07,2024-09-11 05:42:07,replied,8
6143,1473,5,2025-01-01 21:18:00,2025-01-01 22:18:00,replied,2
6144,542,382,2024-04-10 21:24:42,,open,12
6145,99,62,2024-12-30 02:01:04,,open,11
6146,1379,27,2024-08-05 14:45:00,,open,15
6147,6,74,2025-01-13 18:17:30,,open,2
6148,189,159,2024-11-19 12:31:49,2024-11-21 16:31:49,replied,5
6149,1447,280,2024-11-07 17:18:36,2024-11-08 04:18:36,replied,7
6150,1092,218,2024-03-04 11:28:51,,open,10
6151,1328,450,2025-01-27 02:50:58,2025-01-30 03:50:58,replied,13
6152,904,125,2024-12-21 07:58:50,2024-12-25 00:58:50,replied,5
6153,285,327,2024-09-06 13:11:48,2024-09-06 15:11:48,replied,12
6154,1254,26,2024-09-16 08:28:38,,open,12
6155,1040,51,2025-01-10 01:01:36,,open,9
6156,1046,335,2025-01-19 22:13:28,2025-01-20 05:13:28,replied,1
6157,727,224,2024-04-03 23:35:48,,open,6
6158,389,33,2024-05-14 01:09:33,,open,2
6159,263,447,2024-03-08 05:20:15,,open,12
6160,1188,133,2024-01-24 22:02:46,2024-01-27 15:02:46,replied,3
6161,1163,467,2024-05-08 22:24:37,2024-05-08 22:24:37,replied,10
6162,918,200,2024-02-16 21:59:24,2024-02-16 21:59:24,replied,11
6163,639,436,2024-11-15 23:01:12,,open,3
6164,846,232,2024-11-30 06:49:21,,open,12
6165,1307,33,2024-06-06 21:11:53,,open,4
6166,1272,33,2024-10-07 09:39:36,,open,7
6167,487,138,2024-11-08 15:20:58,,open,11
6168,826,463,2024-04-13 18:25:56,,open,13
6169,1104,313,2024-01-01 21:41:44,,open,4
6170,1059,420,2025-01-01 21:55:25,2025-01-02 10:55:25,replied,13
6171,1153,26,2024-01-17 10:43:48,,open,13
6172,394,484,2025-01-13 14:07:58,,open,1
6173,822,20,2024-11-19 19:51:26,,open,12
6174,1175,469,2024-12-03 14:20:37,,open,10
6175,360,135,2024-05-07 13:18:29,2024-05-07 13:18:29,replied,13
6176,1304,311,2024-01-28 06:44:19,,open,15
6177,1379,490,2024-07-09 04:51:28,,open,10
6178,260,477,2024-12-04 00:36:17,2024-12-04 04:36:17,replied,5
6179,845,59,2024-12-07 23:00:19,,open,15
6180,1060,267,2024-05-16 16:55:21,,open,6
6181,89,280,2025-01-03 18:23:25,,open,11
6182,1337,339,2024-08-06 22:55:23,,open,8
6183,226,59,2024-11-27 17:10:16,2024-12-01 10:10:16,replied,6
6184,1049,280,2024-08-04 12:18:22,,open,9
6185,267,406,2025-01-25 00:39:48,2025-01-25 16:39:48,replied,10
6186,435,157,2025-01-22 03:04:15,,open,6
6187,7,485,2024-02-01 08:19:51,2024-02-01 16:19:51,replied,6
6188,1180,418,2024-04-12 19:41:02,,open,1
6189,305,470,2024-12-05 18:54:25,,open,7
6190,958,290,2024-06-24 08:37:20,2024-06-24 19:37:20,replied,3
6191,1311,5,2024-10-29 02:22:02,,open,15
6192,411,26,2024-09-23 05:06:21,,open,6
6193,1477,62,2024-12-10 07:44:14,,open,1
6194,958,62,2024-01-26 15:18:19,,open,8
6195,1159,75,2024-07-20 07:47:55,,open,4
6196,533,110,2024-03-08 05:14:53,2024-03-08 14:14:53,replied,6
6197,247,158,2024-04-25 07:58:15,2024-04-25 08:58:15,replied,7
6198,1145,26,2025-01-06 18:24:58,,open,3
6199,543,290,2024-06-04 10:14:24,2024-06-04 21:14:24,replied,11
6200,901,180,2024-01-20 04:52:24,2024-01-20 20:52:24,replied,13
6201,567,388,2024-06-12 01:35:33,2024-06-12 14:35:33,replied,15
6202,1183,280,2024-11-13 01:17:58,,open,4
6203,315,470,2024-04-15 15:16:47,2024-04-17 07:16:47,replied,4
6204,347,159,2024-07-23 07:04:55,2024-07-25 00:04:55,replied,6
6205,1073,57,2024-11-06 21:08:30,2024-11-08 12:08:30,replied,13
6206,805,490,2024-06-28 07:52:28,2024-06-29 08:52:28,replied,15
6207,1213,453,2024-06-19 04:37:14,2024-06-19 20:37:14,replied,3
6208,305,509,2024-09-09 18:28:54,2024-09-11 06:28:54,replied,1
6209,373,26,2024-06-27 04:50:39,,open,14
6210,1183,280,2024-02-11 07:50:37,2024-02-11 20:50:37,replied,12
6211,917,26,2024-09-03 11:43:09,,open,5
6212,1450,382,2024-01-27 10:21:10,2024-01-27 16:21:10,replied,8
6213,17,367,2024-08-01 11:03:51,2024-08-02 02:03:51,replied,15
6214,1170,62,2024-06-01 17:52:33,,open,11
6215,976,484,2024-06-12 12:47:22,2024-06-13 03:47:22,replied,6
6216,629,280,2024-03-05 01:42:57,2024-03-06 16:42:57,replied,11
6217,757,261,2024-01-10 19:39:04,2024-01-15 14:39:04,replied,4
6218,686,290,2024-03-19 11:17:30,2024-03-19 18:17:30,replied,13
6219,1090,414,2024-10-15 16:42:05,,open,11
6220,1049,59,2024-03-29 06:59:45,2024-03-30 03:59:45,replied,7
6221,895,469,2024-10-26 12:53:42,,open,15
6222,1018,280,2024-10-26 22:35:32,2024-10-29 21:35:32,replied,14
6223,1083,280,2024-10-03 22:25:44,,open,12
6224,1277,402,2024-04-21 21:50:08,2024-04-26 18:50:08,replied,8
6225,1036,88,2024-06-21 18:54:54,,open,11
6226,264,51,2024-12-03 22:24:30,2024-12-04 17:24:30,replied,6
6227,330,321,2024-04-22 23:44:59,,open,8
6228,319,74,2024-11-28 23:06:32,,open,6
6229,963,5,2024-06-07 14:09:28,2024-06-08 09:09:28,replied,3
6230,816,479,2024-06-14 17:46:44,,open,10
6231,56,316,2024-06-20 14:46:37,,open,10
6232,1412,145,2024-12-30 02:06:59,,open,11
6233,1043,62,2024-06-18 02:05:19,,open,2
6234,1070,133,2024-10-16 04:04:17,2024-10-16 09:04:17,replied,3
6235,150,33,2025-01-30 23:31:57,,open,10
6236,1268,436,2024-11-22 16:39:44,,open,13
6237,573,508,2024-03-03 16:18:16,,open,12
6238,43,45,2024-04-09 05:44:43,2024-04-09 07:44:43,replied,7
6239,681,128,2024-12-03 09:49:53,,open,12
6240,1012,199,2024-11-10 09:45:47,2024-11-10 10:45:47,replied,13
6241,54,107,2024-11-09 05:32:34,,open,4
6242,470,62,2025-01-18 20:47:05,,open,2
6243,1348,353,2024-09-06 08:11:42,,open,9
6244,671,327,2024-07-14 13:12:06,,open,6
6245,1112,280,2024-03-10 03:34:55,,open,1
6246,368,143,2024-09-15 03:54:12,2024-09-19 01:54:12,replied,14
6247,727,481,2024-10-23 00:50:46,,open,2
6248,519,55,2024-09-21 18:30:38,,open,4
6249,1406,74,2024-12-09 03:07:08,,open,10
6250,1048,239,2024-11-18 01:18:12,2024-11-18 03:18:12,replied,10
6251,414,171,2024-09-09 14:43:18,2024-09-10 20:43:18,replied,4
6252,870,238,2024-09-22 04:41:54,,open,5
6253,650,128,2024-10-08 09:38:49,2024-10-09 02:38:49,replied,11
6254,1018,477,2024-10-12 20:02:21,2024-10-13 02:02:21,replied,8
6255,87,280,2025-01-16 01:27:09,2025-01-16 02:27:09,replied,1
6256,252,33,2024-03-11 17:06:17,2024-03-13 07:06:17,replied,3
6257,1132,33,2024-12-29 07:21:29,,open,7
6258,1042,22,2024-10-19 01:57:06,2024-10-19 08:57:06,replied,12
6259,278,267,2024-09-23 13:41:51,,open,8
6260,328,321,2024-05-24 09:11:40,2024-05-24 17:11:40,replied,12
6261,328,283,2024-08-25 10:17:43,2024-08-25 15:17:43,replied,10
6262,341,280,2024-02-20 17:30:04,,open,7
6263,11,157,2024-03-15 14:16:55,,open,1
6264,948,280,2024-01-09 01:25:56,2024-01-18 09:25:56,replied,9
6265,675,462,2024-11-03 20:08:02,,open,12
6266,32,5,2024-12-09 14:17:02,2024-12-13 20:17:02,replied,14
6267,1146,33,2024-04-29 19:27:51,,open,5
6268,1434,470,2024-12-13 09:47:33,,open,9
6269,1372,97,2024-06-02 13:26:15,,open,9
6270,566,137,2024-10-09 00:03:53,,open,5
6271,144,33,2025-01-11 04:49:25,,open,13
6272,87,33,2024-01-19 00:38:42,,open,8
6273,156,334,2024-11-18 05:03:34,2024-11-20 07:03:34,replied,13
6274,1085,280,2024-10-11 02:01:04,,open,9
6275,176,328,2024-01-12 05:54:27,2024-01-14 13:54:27,replied,13
6276,762,82,2024-07-18 19:00:43,2024-07-18 20:00:43,replied,10
6277,1296,4,2024-08-29 03:08:48,,open,13
6278,341,133,2024-06-30 14:31:14,2024-06-30 21:31:14,replied,13
6279,859,28,2024-02-14 05:47:59,,open,13
6280,1381,59,2024-09-07 21:17:12,,open,10
6281,43,37,2024-09-08 16:21:43,2024-09-11 00:21:43,replied,15
6282,139,38,2024-05-28 15:37:41,2024-05-29 09:37:41,replied,13
6283,1384,280,2024-09-06 07:15:54,,open,10
6284,825,248,2025-01-25 06:28:28,2025-01-25 10:28:28,replied,8
6285,441,123,2024-07-17 16:40:03,2024-07-17 17:40:03,replied,10
6286,1263,143,2024-11-09 05:37:20,,open,10
6287,342,62,2025-01-25 23:23:00,2025-01-27 14:23:00,replied,3
6288,1147,313,2024-09-08 04:03:21,2024-09-09 02:03:21,replied,1
6289,789,167,2024-10-29 20:54:21,2024-10-30 12:54:21,replied,13
6290,954,402,2024-05-08 11:16:16,2024-05-08 21:16:16,replied,4
6291,474,336,2024-06-29 08:25:00,2024-07-01 01:25:00,replied,9
6292,639,157,2024-09-11 07:12:37,,open,3
6293,1263,107,2024-03-20 07:42:35,,open,7
6294,46,204,2024-07-17 15:13:29,,open,1
6295,807,33,2024-02-04 22:59:19,2024-02-05 00:59:19,replied,14
6296,493,33,2024-11-21 22:03:05,,open,7
6297,670,62,2024-01-01 12:53:43,,open,10
6298,1237,221,2024-02-15 12:21:00,2024-02-18 04:21:00,replied,7
6299,416,74,2024-12-08 18:21:20,2024-12-13 21:21:20,replied,7
6300,1131,473,2024-04-05 04:02:38,,open,15
6301,131,477,2024-11-26 21:45:38,2024-11-28 22:45:38,replied,3
6302,189,133,2024-09-19 13:19:16,,open,4
6303,1116,33,2024-11-10 14:52:25,,open,6
6304,862,272,2024-11-13 12:07:27,,open,12
6305,1436,260,2024-02-24 11:18:56,2024-02-26 02:18:56,replied,15
6306,997,508,2024-02-04 11:56:44,2024-02-05 10:56:44,replied,14
6307,479,133,2024-04-05 05:51:44,2024-04-05 10:51:44,replied,10
6308,353,5,2024-06-15 21:13:49,2024-06-17 06:13:49,replied,3
6309,1311,259,2024-11-19 02:30:04,,open,11
6310,632,382,2024-01-01 23:39:52,2024-01-02 13:39:52,replied,4
6311,796,441,2024-09-10 17:34:08,,open,13
6312,1336,280,2024-01-21 03:02:11,2024-01-24 08:02:11,replied,6
6313,1211,38,2025-01-09 07:38:46,2025-01-11 04:38:46,replied,9
6314,17,290,2024-03-23 06:38:28,,open,15
6315,45,52,2024-02-23 06:25:20,2024-02-23 12:25:20,replied,5
6316,1249,450,2024-10-01 19:41:51,,open,2
6317,1495,26,2024-03-12 22:58:58,,open,9
6318,80,200,2024-10-25 20:34:30,2024-10-26 02:34:30,replied,11
6319,1244,281,2024-03-11 09:12:43,,open,10
6320,888,402,2024-03-31 01:11:58,2024-03-31 19:11:58,replied,7
6321,975,159,2024-10-17 05:50:55,2024-10-23 20:50:55,replied,6
6322,534,356,2024-04-03 20:08:19,,open,11
6323,1254,434,2024-06-21 21:46:25,,open,10
6324,645,172,2024-12-06 05:19:31,2024-12-06 09:19:31,replied,7
6325,1228,157,2025-01-17 12:01:44,2025-01-19 06:01:44,replied,1
6326,839,33,2024-01-09 21:46:53,,open,10
6327,1468,85,2024-04-24 15:31:19,2024-04-24 15:31:19,replied,4
6328,1085,162,2024-05-06 13:21:01,,open,14
6329,872,387,2024-10-11 00:01:46,2024-10-11 00:01:46,replied,15
6330,1413,290,2024-03-19 18:28:43,2024-03-21 08:28:43,replied,2
6331,258,74,2024-06-19 21:09:27,2024-06-22 02:09:27,replied,3
6332,118,484,2024-05-31 05:43:06,2024-06-04 18:43:06,replied,6
6333,271,74,2024-04-14 16:16:43,2024-04-14 20:16:43,replied,14
6334,1460,38,2024-07-25 23:26:02,,open,14
6335,341,321,2025-01-06 06:34:29,,open,2
6336,1450,334,2024-12-31 23:31:06,2025-01-01 18:31:06,replied,9
6337,870,133,2024-09-21 21:17:36,2024-09-22 02:17:36,replied,8
6338,411,280,2024-01-06 08:43:10,2024-01-07 11:43:10,replied,2
6339,104,335,2024-05-20 19:55:15,,open,13
6340,1140,175,2024-04-11 23:45:44,,open,11
6341,366,133,2024-02-16 06:00:34,,open,10
6342,1276,105,2024-10-14 20:27:11,,open,7
6343,502,69,2025-01-15 21:28:09,,open,3
6344,180,84,2024-04-01 13:26:10,2024-04-01 15:26:10,replied,1
6345,1277,133,2024-02-19 07:12:39,2024-02-19 08:12:39,replied,15
6346,203,62,2024-04-12 08:10:42,,open,12
6347,1006,340,2024-06-27 15:55:37,,open,10
6348,1310,127,2024-06-21 03:53:34,2024-06-22 20:53:34,replied,3
6349,517,329,2024-10-04 10:15:58,2024-10-05 12:15:58,replied,12
6350,786,477,2025-01-19 17:27:33,2025-01-19 17:27:33,replied,15
6351,229,337,2024-02-16 06:25:15,,open,3
6352,353,477,2024-03-30 08:10:02,,open,14
6353,1033,414,2024-09-12 17:47:09,2024-09-12 21:47:09,replied,11
6354,1064,127,2025-01-27 03:55:46,,open,14
6355,1257,53,2024-03-22 21:49:57,,open,15
6356,914,280,2024-10-27 12:23:46,,open,10
6357,1174,327,2024-11-10 05:34:12,,open,1
6358,459,123,2024-10-06 02:01:39,2024-10-06 16:01:39,replied,3
6359,142,312,2024-02-20 13:35:34,2024-02-21 00:35:34,replied,1
6360,1306,408,2024-06-17 16:00:47,,open,1
6361,804,352,2024-04-05 02:37:03,,open,5
6362,1194,30,2024-03-21 04:08:04,,open,15
6363,871,280,2024-01-11 08:28:20,2024-01-11 19:28:20,replied,12
6364,1229,259,2024-11-12 04:19:51,,open,15
6365,846,476,2024-02-28 13:07:26,2024-02-29 22:07:26,replied,8
6366,1405,146,2024-03-20 09:16:26,2024-03-21 02:16:26,replied,13
6367,1192,74,2024-07-10 08:57:28,,open,6
6368,422,240,2024-08-23 20:42:08,,open,1
6369,1263,33,2024-11-09 17:59:19,2024-11-11 07:59:19,replied,11
6370,1252,3,2024-09-07 04:42:22,2024-09-07 12:42:22,replied,14
6371,224,74,2024-12-20 18:07:48,,open,7
6372,676,484,2024-06-20 05:16:22,,open,11
6373,855,334,2024-09-18 14:24:30,2024-09-18 21:24:30,replied,8
6374,415,33,2024-04-20 00:43:33,,open,5
6375,128,230,2024-08-28 22:31:38,,open,11
6376,24,70,2024-09-01 12:37:33,2024-09-01 21:37:33,replied,15
6377,1332,396,2024-12-10 03:17:07,,open,3
6378,500,280,2024-05-27 23:49:19,,open,11
6379,831,280,2024-08-25 10:16:24,2024-08-26 18:16:24,replied,7
6380,950,452,2024-03-07 11:14:21,,open,13
6381,547,458,2024-05-31 15:44:39,2024-06-01 20:44:39,replied,7
6382,1454,112,2024-08-24 21:40:03,2024-08-25 13:40:03,replied,11
6383,632,62,2024-04-05 21:30:47,,open,5
6384,1043,280,2024-10-18 12:33:44,,open,6
6385,914,215,2024-01-12 03:01:18,2024-01-12 07:01:18,replied,13
6386,1491,62,2024-10-27 22:02:30,2024-10-29 04:02:30,replied,13
6387,694,432,2024-10-28 10:25:08,2024-10-28 21:25:08,replied,13
6388,613,300,2024-10-27 13:12:02,2024-10-28 09:12:02,replied,12
6389,845,272,2024-11-05 22:13:30,2024-11-06 12:13:30,replied,13
6390,310,280,2024-09-15 13:45:59,,open,5
6391,1244,26,2024-11-06 16:55:29,,open,10
6392,1420,211,2024-11-16 20:04:34,2024-11-17 04:04:34,replied,1
6393,209,127,2024-11-03 10:52:52,2024-11-08 12:52:52,replied,3
6394,1301,60,2025-01-21 12:37:10,,open,14
6395,1060,114,2024-08-18 09:46:03,2024-08-19 09:46:03,replied,15
6396,574,415,2025-01-21 05:13:54,,open,4
6397,138,157,2024-04-24 13:55:42,2024-04-26 10:55:42,replied,5
6398,296,410,2024-06-06 17:40:05,2024-06-07 03:40:05,replied,6
6399,1271,143,2024-10-30 03:18:54,,open,1
6400,807,133,2024-09-17 08:24:57,2024-09-19 09:24:57,replied,7
6401,1361,26,2024-02-18 13:26:09,,open,2
6402,572,114,2024-02-13 22:27:15,2024-02-15 13:27:15,replied,3
6403,14,267,2024-10-06 14:31:24,,open,15
6404,363,169,2024-09-10 16:10:57,,open,4
6405,1106,245,2024-04-02 10:49:28,,open,6
6406,1421,62,2024-11-17 08:05:34,2024-11-18 10:05:34,replied,10
6407,1488,218,2024-06-27 14:18:32,2024-06-30 01:18:32,replied,3
6408,389,78,2024-04-26 01:26:48,2024-04-28 21:26:48,replied,12
6409,1091,280,2024-04-05 23:41:23,2024-04-05 23:41:23,replied,2
6410,1368,333,2024-04-24 02:06:56,,open,10
6411,435,26,2024-07-26 12:08:09,,open,13
6412,1255,508,2024-08-23 06:42:22,,open,5
6413,1335,420,2024-01-25 01:18:04,,open,9
6414,1436,107,2025-01-12 01:57:24,2025-01-12 08:57:24,replied,5
6415,1071,137,2024-06-01 21:15:38,,open,11
6416,723,133,2025-01-09 03:47:21,,open,9
6417,254,135,2024-08-24 22:03:57,,open,2
6418,1439,123,2024-03-30 03:13:48,2024-03-30 21:13:48,replied,9
6419,247,45,2024-06-26 03:49:53,2024-06-29 18:49:53,replied,8
6420,971,378,2024-03-03 18:24:51,,open,11
6421,22,204,2024-02-03 02:46:03,,open,10
6422,603,407,2024-04-26 23:27:30,,open,3
6423,642,75,2024-09-17 00:57:51,,open,10
6424,1162,20,2024-12-04 01:04:27,,open,11
6425,530,280,2024-10-07 21:07:14,,open,8
6426,452,196,2024-09-24 09:19:56,,open,13
6427,1080,267,2024-09-06 09:52:08,,open,9
6428,243,434,2024-05-31 18:55:26,,open,8
6429,1267,483,2024-04-25 19:18:33,2024-04-26 08:18:33,replied,5
6430,1149,345,2024-05-24 05:18:54,2024-05-24 06:18:54,replied,6
