_id,conversation_id,created_at,scheduled_at,completed_at,status,type,duration_minutes,rating
1954,6213,2024-08-01 11:03:51,2024-08-16 11:03:51,2024-08-16 12:09:51,completed,video,44,4
1955,6218,2024-03-19 11:17:30,2024-03-22 11:17:30,2024-03-22 12:25:30,completed,phone,36,4
1956,6220,2024-03-29 06:59:45,2024-04-27 06:59:45,,no_show,Video,38,
1957,6226,2024-12-03 22:24:30,2024-12-06 22:24:30,,no_show,video,48,
1958,6227,2024-04-22 23:44:59,2024-05-19 23:44:59,2024-05-20 00:38:59,completed,phone,58,3
1959,6229,2024-06-07 14:09:28,2024-06-18 14:09:28,2024-06-18 14:54:28,completed,in_person,42,4
1960,6231,2024-06-20 14:46:37,2024-07-17 14:46:37,2024-07-17 15:55:37,completed,video,37,4
1961,6234,2024-10-16 04:04:17,2024-10-26 04:04:17,,no_show,phone,50,
1962,6238,2024-04-09 05:44:43,2024-04-10 05:44:43,,cancelled,video,32,
1963,6240,2024-11-10 09:45:47,2024-11-27 09:45:47,2024-11-27 10:54:47,completed,video,51,5
1964,6254,2024-10-12 20:02:21,2024-11-09 20:02:21,2024-11-09 21:07:21,completed,video,49,4
1965,6255,2025-01-16 01:27:09,2025-01-29 01:27:09,2025-01-29 02:01:09,completed,video,54,4
1966,6256,2024-03-11 17:06:17,2024-04-09 17:06:17,2024-04-09 18:32:17,completed,video,44,3
1967,6258,2024-10-19 01:57:06,2024-10-24 01:57:06,,cancelled,Video,32,
1968,6260,2024-05-24 09:11:40,2024-06-13 09:11:40,2024-06-13 10:10:40,completed,video,39,4
1969,6261,2024-08-25 10:17:43,2024-09-07 10:17:43,2024-09-07 11:08:43,completed,video,35,5
1970,6262,2024-02-20 17:30:04,2024-02-21 17:30:04,2024-02-21 18:00:04,completed,phone,42,3
1971,6264,2024-01-09 01:25:56,2024-01-29 01:25:56,2024-01-29 02:27:56,completed,video,52,1
1972,6266,2024-12-09 14:17:02,2024-12-10 14:17:02,2024-12-10 15:27:02,completed,in_person,35,2
1973,6275,2024-01-12 05:54:27,2024-01-21 05:54:27,,cancelled,Video,44,
1974,6278,2024-06-30 14:31:14,2024-07-15 14:31:14,2024-07-15 15:14:14,completed,phone,29,4
1975,6282,2024-05-28 15:37:41,2024-06-16 15:37:41,2024-06-16 16:57:41,completed,phone,33,5
1976,6284,2025-01-25 06:28:28,2025-02-23 06:28:28,2025-02-23 07:17:28,completed,phone,26,5
1977,6285,2024-07-17 16:40:03,2024-08-08 16:40:03,2024-08-08 17:49:03,completed,in_person,38,4
1978,6287,2025-01-25 23:23:00,2025-02-07 23:23:00,,cancelled,video,59,
1979,6288,2024-09-08 04:03:21,2024-10-01 04:03:21,2024-10-01 05:02:21,completed,phone,20,4
1980,6290,2024-05-08 11:16:16,2024-05-29 11:16:16,2024-05-29 11:53:16,completed,in_person,38,3
1981,6291,2024-06-29 08:25:00,2024-07-02 08:25:00,2024-07-02 09:49:00,completed,video,32,3
1982,6298,2024-02-15 12:21:00,2024-02-25 12:21:00,,cancelled,Video,47,
1983,6299,2024-12-08 18:21:20,2024-12-22 18:21:20,2024-12-22 19:39:20,completed,Video,30,1
1984,6301,2024-11-26 21:45:38,2024-12-08 21:45:38,,cancelled,Video,54,
1985,6305,2024-02-24 11:18:56,2024-03-24 11:18:56,2024-03-24 11:58:56,completed,Video,40,4
1986,6306,2024-02-04 11:56:44,2024-02-20 11:56:44,2024-02-20 12:57:44,completed,phone,31,4
1987,6307,2024-04-05 05:51:44,2024-04-25 05:51:44,2024-04-25 06:43:44,completed,in_person,43,5
1988,6308,2024-06-15 21:13:49,2024-06-21 21:13:49,2024-06-21 22:32:49,completed,phone,47,4
1989,6310,2024-01-01 23:39:52,2024-01-17 23:39:52,2024-01-18 00:31:52,completed,in_person,23,4
1990,6313,2025-01-09 07:38:46,2025-01-14 07:38:46,2025-01-14 08:23:46,completed,Video,53,3
1991,6318,2024-10-25 20:34:30,2024-10-28 20:34:30,2024-10-28 21:51:30,completed,Video,41,5
1992,6324,2024-12-06 05:19:31,2024-12-29 05:19:31,2024-12-29 06:28:31,completed,in_person,53,5
1993,6327,2024-04-24 15:31:19,2024-04-29 15:31:19,2024-04-29 16:19:19,completed,Video,22,4
1994,6329,2024-10-11 00:01:46,2024-10-22 00:01:46,2024-10-22 01:30:46,completed,phone,31,4
1995,6331,2024-06-19 21:09:27,2024-07-05 21:09:27,2024-07-05 21:57:27,completed,in_person,46,4
1996,6333,2024-04-14 16:16:43,2024-05-10 16:16:43,2024-05-10 17:20:43,completed,Video,36,4
1997,6336,2024-12-31 23:31:06,2025-01-11 23:31:06,2025-01-12 00:07:06,completed,video,54,3
1998,6337,2024-09-21 21:17:36,2024-10-21 21:17:36,2024-10-21 22:38:36,completed,Video,21,5
1999,6338,2024-01-06 08:43:10,2024-02-04 08:43:10,2024-02-04 09:21:10,completed,Video,57,4
2000,6344,2024-04-01 13:26:10,2024-04-06 13:26:10,2024-04-06 14:31:10,completed,phone,36,5
2001,6345,2024-02-19 07:12:39,2024-02-24 07:12:39,,no_show,in_person,34,
2002,6349,2024-10-04 10:15:58,2024-10-14 10:15:58,2024-10-14 10:57:58,completed,in_person,26,4
2003,6350,2025-01-19 17:27:33,2025-01-21 17:27:33,2025-01-21 18:04:33,completed,in_person,51,4
2004,6353,2024-09-12 17:47:09,2024-10-08 17:47:09,2024-10-08 19:10:09,completed,video,27,5
2005,6358,2024-10-06 02:01:39,2024-10-12 02:01:39,2024-10-12 02:42:39,completed,in_person,32,4
2006,6359,2024-02-20 13:35:34,2024-03-17 13:35:34,2024-03-17 14:44:34,completed,video,33,4
2007,6369,2024-11-09 17:59:19,2024-11-16 17:59:19,,cancelled,video,42,
2008,6370,2024-09-07 04:42:22,2024-09-18 04:42:22,2024-09-18 06:12:22,completed,in_person,47,5
2009,6373,2024-09-18 14:24:30,2024-10-17 14:24:30,2024-10-17 15:07:30,completed,phone,47,4
2010,6376,2024-09-01 12:37:33,2024-09-02 12:37:33,2024-09-02 13:55:33,completed,in_person,52,5
2011,6380,2024-03-07 11:14:21,2024-03-30 11:14:21,2024-03-30 12:15:21,completed,in_person,56,3
2012,6381,2024-05-31 15:44:39,2024-06-19 15:44:39,2024-06-19 16:47:39,completed,video,56,4
2013,6385,2024-01-12 03:01:18,2024-01-30 03:01:18,,no_show,in_person,37,
2014,6386,2024-10-27 22:02:30,2024-11-02 22:02:30,2024-11-02 23:14:30,completed,video,58,5
2015,6388,2024-10-27 13:12:02,2024-11-01 13:12:02,2024-11-01 14:05:02,completed,phone,27,4
2016,6389,2024-11-05 22:13:30,2024-12-05 22:13:30,2024-12-05 23:31:30,completed,in_person,33,5
2017,6392,2024-11-16 20:04:34,2024-11-23 20:04:34,2024-11-23 21:30:34,completed,in_person,22,4
2018,6393,2024-11-03 10:52:52,2024-11-28 10:52:52,,cancelled,in_person,46,
2019,6395,2024-08-18 09:46:03,2024-09-13 09:46:03,,cancelled,phone,54,
2020,6397,2024-04-24 13:55:42,2024-04-27 13:55:42,2024-04-27 14:35:42,completed,video,23,5
2021,6400,2024-09-17 08:24:57,2024-10-15 08:24:57,,cancelled,phone,59,
2022,6402,2024-02-13 22:27:15,2024-03-10 22:27:15,2024-03-10 23:22:15,completed,phone,38,3
2023,6406,2024-11-17 08:05:34,2024-11-20 08:05:34,2024-11-20 09:34:34,completed,Video,23,3
2024,6409,2024-04-05 23:41:23,2024-04-24 23:41:23,2024-04-25 00:46:23,completed,phone,55,5
2025,6414,2025-01-12 01:57:24,2025-01-19 01:57:24,2025-01-19 02:37:24,completed,Video,26,4
2026,6419,2024-06-26 03:49:53,2024-07-19 03:49:53,,cancelled,in_person,22,
2027,6426,2024-09-24 09:19:56,2024-10-03 09:19:56,2024-10-03 10:25:56,completed,video,40,4
2028,6430,2024-05-24 05:18:54,2024-06-05 05:18:54,,cancelled,phone,20,
2029,6433,2024-07-20 19:32:20,2024-08-05 19:32:20,2024-08-05 20:47:20,completed,Video,58,5
2030,6440,2024-04-10 11:51:14,2024-04-25 11:51:14,2024-04-25 13:05:14,completed,phone,34,5
2031,6444,2024-04-15 20:08:50,2024-05-05 20:08:50,,no_show,in_person,20,
2032,6446,2024-03-04 20:18:36,2024-03-05 20:18:36,2024-03-05 20:53:36,completed,in_person,38,5
2033,6447,2024-01-03 22:42:00,2024-01-12 22:42:00,2024-01-12 23:55:00,completed,Video,56,4
2034,6451,2024-12-24 08:23:20,2025-01-14 08:23:20,2025-01-14 09:33:20,completed,Video,48,4
2035,6454,2024-10-08 12:05:03,2024-11-05 12:05:03,2024-11-05 13:11:03,completed,video,55,2
2036,6457,2024-03-12 15:22:58,2024-04-07 15:22:58,,no_show,in_person,44,
2037,6462,2024-03-12 16:58:29,2024-04-07 16:58:29,2024-04-07 17:38:29,completed,video,58,4
2038,6466,2024-12-20 10:52:42,2025-01-11 10:52:42,2025-01-11 12:17:42,completed,video,40,3
2039,6467,2024-04-09 01:57:26,2024-04-12 01:57:26,2024-04-12 03:08:26,completed,Video,35,4
2040,6469,2024-04-01 06:49:22,2024-04-23 06:49:22,,cancelled,Video,35,
2041,6471,2024-12-06 23:01:46,2024-12-24 23:01:46,2024-12-24 23:50:46,completed,Video,49,4
2042,6474,2024-09-11 12:22:05,2024-09-17 12:22:05,,cancelled,Video,49,
2043,6475,2024-07-17 17:10:19,2024-07-22 17:10:19,2024-07-22 17:47:19,completed,phone,34,4
2044,6477,2024-11-08 09:51:46,2024-11-15 09:51:46,,no_show,Video,41,
2045,6479,2024-04-30 02:58:48,2024-05-26 02:58:48,2024-05-26 03:56:48,completed,phone,24,4
2046,6480,2024-04-08 16:33:11,2024-05-07 16:33:11,2024-05-07 18:02:11,completed,video,42,5
2047,6482,2024-05-08 04:26:19,2024-05-16 04:26:19,2024-05-16 05:30:19,completed,phone,30,5
2048,6483,2024-12-08 00:58:44,2024-12-29 00:58:44,2024-12-29 01:33:44,completed,phone,39,5
2049,6485,2024-01-09 14:47:46,2024-02-07 14:47:46,,cancelled,video,33,
2050,6488,2024-11-08 11:20:48,2024-11-27 11:20:48,2024-11-27 11:54:48,completed,phone,44,4
2051,6489,2024-08-17 04:08:54,2024-08-24 04:08:54,,cancelled,in_person,47,
2052,6490,2024-05-21 03:12:14,2024-05-28 03:12:14,2024-05-28 04:08:14,completed,Video,41,3
2053,6497,2024-01-15 17:45:30,2024-01-26 17:45:30,2024-01-26 19:08:30,completed,phone,52,5
2054,6501,2024-10-16 03:39:36,2024-11-10 03:39:36,2024-11-10 04:22:36,completed,phone,58,4
2055,6504,2024-11-14 13:03:49,2024-11-25 13:03:49,2024-11-25 14:14:49,completed,Video,42,4
2056,6510,2024-09-22 18:45:54,2024-10-06 18:45:54,2024-10-06 19:24:54,completed,Video,24,4
2057,6512,2024-04-11 04:32:41,2024-04-21 04:32:41,2024-04-21 05:31:41,completed,Video,20,4
2058,6514,2024-11-11 09:10:38,2024-11-22 09:10:38,2024-11-22 10:05:38,completed,Video,29,4
2059,6515,2024-01-26 18:06:27,2024-01-27 18:06:27,,no_show,phone,56,
2060,6516,2024-03-23 12:52:18,2024-03-27 12:52:18,,cancelled,phone,28,
2061,6517,2024-09-05 02:08:15,2024-09-25 02:08:15,2024-09-25 02:50:15,completed,in_person,39,3
2062,6521,2024-07-27 06:00:07,2024-08-24 06:00:07,2024-08-24 07:30:07,completed,phone,40,5
2063,6523,2024-06-23 02:51:51,2024-07-09 02:51:51,2024-07-09 04:02:51,completed,in_person,59,3
2064,6527,2024-11-02 08:12:48,2024-11-30 08:12:48,,no_show,in_person,58,
2065,6528,2024-05-30 10:17:58,2024-06-22 10:17:58,2024-06-22 11:44:58,completed,video,34,4
2066,6538,2024-05-22 01:15:57,2024-06-12 01:15:57,,no_show,in_person,27,
2067,6540,2025-01-29 13:22:01,2025-02-08 13:22:01,,cancelled,phone,59,
2068,6542,2024-09-13 10:24:03,2024-09-17 10:24:03,2024-09-17 11:23:03,completed,phone,47,4
2069,6545,2024-11-15 00:24:48,2024-12-11 00:24:48,2024-12-11 01:12:48,completed,phone,29,5
2070,6546,2024-02-09 15:50:02,2024-03-07 15:50:02,2024-03-07 17:16:02,completed,Video,30,5
2071,6549,2024-09-20 08:35:34,2024-10-03 08:35:34,2024-10-03 09:54:34,completed,video,20,4
2072,6550,2024-08-02 22:17:33,2024-08-15 22:17:33,2024-08-15 23:30:33,completed,phone,59,4
2073,6556,2025-01-19 14:21:28,2025-01-21 14:21:28,,no_show,phone,22,
2074,6558,2024-06-25 07:24:45,2024-06-27 07:24:45,,cancelled,Video,38,
2075,6565,2024-09-08 07:16:58,2024-09-10 07:16:58,2024-09-10 07:59:58,completed,video,28,5
2076,6568,2024-03-08 20:31:45,2024-03-20 20:31:45,2024-03-20 21:54:45,completed,phone,26,5
2077,6570,2024-07-19 01:24:44,2024-08-09 01:24:44,2024-08-09 02:54:44,completed,video,49,4
2078,6571,2024-04-19 15:16:13,2024-04-26 15:16:13,2024-04-26 15:59:13,completed,Video,43,4
2079,6577,2025-01-12 05:57:46,2025-02-04 05:57:46,2025-02-04 06:42:46,completed,in_person,50,4
2080,6583,2024-09-10 16:27:37,2024-09-25 16:27:37,2024-09-25 17:25:37,completed,Video,35,4
2081,6584,2024-12-24 10:40:57,2025-01-14 10:40:57,2025-01-14 11:28:57,completed,Video,28,4
2082,6591,2024-05-22 11:15:42,2024-05-31 11:15:42,,cancelled,in_person,41,
2083,6592,2024-12-28 23:53:22,2025-01-04 23:53:22,2025-01-05 00:48:22,completed,Video,21,4
2084,6593,2024-12-31 08:21:16,2025-01-03 08:21:16,2025-01-03 09:34:16,completed,phone,56,4
2085,6597,2024-03-26 06:35:06,2024-03-28 06:35:06,2024-03-28 07:42:06,completed,video,24,5
2086,6600,2024-07-26 23:38:20,2024-08-03 23:38:20,,no_show,Video,57,
2087,6601,2024-01-07 23:25:42,2024-01-17 23:25:42,,cancelled,video,24,
2088,6604,2024-10-09 05:37:05,2024-10-17 05:37:05,,cancelled,video,60,
2089,6605,2024-11-27 21:44:38,2024-11-28 21:44:38,,no_show,phone,56,
2090,6607,2024-09-05 02:19:48,2024-09-15 02:19:48,2024-09-15 03:43:48,completed,Video,48,4
2091,6610,2024-09-02 04:51:46,2024-09-20 04:51:46,,cancelled,video,29,
2092,6612,2024-02-14 20:38:41,2024-03-06 20:38:41,2024-03-06 22:07:41,completed,video,46,4
2093,6613,2024-12-16 20:02:30,2024-12-29 20:02:30,2024-12-29 21:15:30,completed,in_person,31,4
2094,6615,2024-03-05 05:46:18,2024-03-29 05:46:18,2024-03-29 06:37:18,completed,video,47,4
2095,6618,2024-08-30 00:25:41,2024-09-15 00:25:41,2024-09-15 01:52:41,completed,phone,50,5
2096,6620,2024-12-04 10:17:37,2024-12-06 10:17:37,2024-12-06 11:13:37,completed,Video,31,4
2097,6624,2024-04-11 05:30:03,2024-04-22 05:30:03,2024-04-22 06:59:03,completed,Video,53,3
2098,6625,2024-11-08 09:39:10,2024-12-04 09:39:10,2024-12-04 10:29:10,completed,in_person,53,5
2099,6628,2024-01-23 19:09:13,2024-02-18 19:09:13,,cancelled,in_person,46,
2100,6633,2024-10-04 12:13:49,2024-11-03 12:13:49,2024-11-03 13:33:49,completed,video,23,2
2101,6638,2024-02-13 01:58:14,2024-03-12 01:58:14,,no_show,phone,27,
2102,6646,2024-05-25 20:43:55,2024-06-01 20:43:55,,cancelled,phone,35,
2103,6651,2024-03-02 13:37:17,2024-03-21 13:37:17,2024-03-21 14:57:17,completed,phone,23,5
2104,6652,2024-02-01 20:38:37,2024-02-29 20:38:37,2024-02-29 21:23:37,completed,phone,47,4
2105,6653,2024-04-06 06:17:16,2024-04-09 06:17:16,2024-04-09 07:39:16,completed,in_person,45,4
2106,6654,2024-09-08 00:47:25,2024-09-23 00:47:25,2024-09-23 01:52:25,completed,Video,49,5
2107,6655,2024-10-28 02:53:25,2024-11-18 02:53:25,2024-11-18 03:40:25,completed,in_person,52,4
2108,6663,2024-06-12 08:50:12,2024-06-28 08:50:12,2024-06-28 09:48:12,completed,video,42,4
2109,6665,2024-04-14 03:53:08,2024-05-11 03:53:08,,cancelled,phone,50,
2110,6667,2025-01-20 18:16:48,2025-02-10 18:16:48,2025-02-10 18:57:48,completed,Video,26,4
2111,6669,2024-04-01 05:50:10,2024-04-24 05:50:10,2024-04-24 06:52:10,completed,Video,39,4
2112,6675,2024-07-27 22:47:03,2024-08-06 22:47:03,2024-08-06 23:53:03,completed,in_person,54,4
2113,6677,2024-04-29 15:28:36,2024-05-25 15:28:36,2024-05-25 16:24:36,completed,Video,39,4
2114,6680,2024-01-17 04:08:32,2024-01-18 04:08:32,,no_show,in_person,46,
2115,6685,2024-06-05 20:46:29,2024-06-14 20:46:29,2024-06-14 21:39:29,completed,video,25,4
2116,6686,2024-02-08 09:21:16,2024-02-10 09:21:16,2024-02-10 10:19:16,completed,in_person,44,4
2117,6688,2024-08-24 02:04:41,2024-09-16 02:04:41,,no_show,in_person,45,
2118,6691,2024-06-15 18:06:16,2024-07-11 18:06:16,2024-07-11 19:19:16,completed,Video,21,3
2119,6695,2024-03-12 04:37:31,2024-03-29 04:37:31,,no_show,video,52,
2120,6696,2024-02-09 11:15:44,2024-02-22 11:15:44,2024-02-22 12:23:44,completed,Video,34,2
2121,6698,2025-01-01 06:18:48,2025-01-10 06:18:48,2025-01-10 07:11:48,completed,in_person,29,4
2122,6700,2024-06-28 19:43:34,2024-07-23 19:43:34,2024-07-23 20:18:34,completed,Video,56,3
2123,6702,2024-07-09 09:49:46,2024-07-22 09:49:46,2024-07-22 11:04:46,completed,video,46,4
2124,6703,2025-01-28 03:54:17,2025-02-19 03:54:17,,no_show,phone,27,
2125,6707,2024-06-07 22:11:33,2024-06-27 22:11:33,2024-06-27 23:09:33,completed,video,44,3
2126,6708,2024-08-10 09:26:46,2024-09-06 09:26:46,2024-09-06 10:20:46,completed,Video,48,4
2127,6716,2024-12-17 16:54:41,2025-01-10 16:54:41,,no_show,video,39,
2128,6720,2024-08-29 21:10:34,2024-09-01 21:10:34,,cancelled,Video,46,
2129,6721,2024-11-16 19:24:31,2024-11-28 19:24:31,2024-11-28 20:52:31,completed,phone,26,4
2130,6722,2024-08-02 03:04:40,2024-08-13 03:04:40,2024-08-13 04:00:40,completed,in_person,26,4
2131,6730,2024-09-14 04:05:47,2024-10-01 04:05:47,2024-10-01 04:36:47,completed,phone,60,2
2132,6731,2024-12-05 13:17:51,2024-12-24 13:17:51,2024-12-24 14:10:51,completed,in_person,51,4
2133,6740,2024-04-15 22:43:29,2024-04-27 22:43:29,2024-04-27 23:58:29,completed,Video,32,3
2134,6741,2024-04-16 16:46:45,2024-05-13 16:46:45,2024-05-13 17:56:45,completed,phone,54,3
2135,6742,2024-12-29 06:45:13,2025-01-15 06:45:13,2025-01-15 07:47:13,completed,in_person,60,4
2136,6747,2024-09-02 15:42:57,2024-09-07 15:42:57,2024-09-07 16:50:57,completed,in_person,54,4
2137,6752,2024-11-03 06:30:02,2024-11-26 06:30:02,2024-11-26 07:57:02,completed,Video,20,4
2138,6755,2024-05-08 15:10:19,2024-05-24 15:10:19,,no_show,in_person,42,
2139,6756,2024-03-24 09:32:19,2024-04-20 09:32:19,,cancelled,video,26,
2140,6758,2024-05-17 22:10:28,2024-05-28 22:10:28,2024-05-28 23:27:28,completed,video,29,4
2141,6760,2024-12-10 03:33:01,2024-12-26 03:33:01,2024-12-26 04:50:01,completed,video,59,4
2142,6761,2024-10-13 08:17:43,2024-10-15 08:17:43,2024-10-15 09:45:43,completed,in_person,58,4
2143,6764,2024-09-15 08:14:15,2024-10-05 08:14:15,,cancelled,video,53,
2144,6771,2024-02-06 23:42:35,2024-02-25 23:42:35,,no_show,in_person,25,
2145,6775,2025-01-16 10:07:31,2025-02-01 10:07:31,,cancelled,in_person,49,
2146,6776,2024-04-08 13:46:02,2024-04-28 13:46:02,2024-04-28 15:15:02,completed,phone,31,5
2147,6779,2024-01-17 06:09:21,2024-01-26 06:09:21,,cancelled,in_person,54,
2148,6781,2024-11-29 09:08:16,2024-12-20 09:08:16,2024-12-20 10:22:16,completed,Video,36,2
2149,6782,2024-08-19 04:43:14,2024-08-25 04:43:14,,cancelled,in_person,22,
2150,6783,2024-05-30 11:35:09,2024-06-25 11:35:09,2024-06-25 12:35:09,completed,phone,41,5
2151,6784,2025-01-10 22:02:28,2025-01-24 22:02:28,2025-01-24 22:50:28,completed,video,54,5
2152,6788,2024-12-20 00:15:01,2025-01-07 00:15:01,2025-01-07 01:37:01,completed,in_person,48,5
2153,6791,2024-02-03 23:07:59,2024-02-04 23:07:59,2024-02-05 00:33:59,completed,video,56,4
2154,6792,2024-04-08 01:38:15,2024-04-23 01:38:15,2024-04-23 03:06:15,completed,phone,25,3
2155,6793,2024-03-08 13:35:06,2024-03-14 13:35:06,2024-03-14 14:20:06,completed,phone,59,3
2156,6797,2024-04-23 01:10:12,2024-05-22 01:10:12,,cancelled,video,39,
2157,6798,2024-09-17 19:42:47,2024-09-30 19:42:47,2024-09-30 20:42:47,completed,in_person,32,4
2158,6804,2024-01-03 03:05:03,2024-02-02 03:05:03,2024-02-02 03:38:03,completed,video,35,5
2159,6809,2024-06-28 16:36:37,2024-07-27 16:36:37,2024-07-27 17:54:37,completed,Video,24,4
2160,6812,2025-01-02 10:51:24,2025-02-01 10:51:24,2025-02-01 11:39:24,completed,in_person,55,3
2161,6813,2024-08-24 12:45:10,2024-09-09 12:45:10,2024-09-09 14:00:10,completed,Video,23,4
2162,6818,2024-01-27 19:31:23,2024-02-24 19:31:23,,cancelled,phone,45,
2163,6819,2024-02-20 07:50:01,2024-02-23 07:50:01,2024-02-23 08:58:01,completed,phone,27,3
2164,6820,2025-01-26 19:08:58,2025-01-28 19:08:58,2025-01-28 20:31:58,completed,phone,45,4
2165,6822,2024-10-30 23:18:22,2024-11-15 23:18:22,2024-11-15 23:56:22,completed,video,23,5
2166,6826,2024-02-11 02:47:01,2024-02-12 02:47:01,2024-02-12 04:05:01,completed,phone,43,3
2167,6827,2024-08-09 21:17:18,2024-09-04 21:17:18,2024-09-04 22:03:18,completed,phone,37,4
2168,6833,2024-12-31 14:29:51,2025-01-30 14:29:51,2025-01-30 15:27:51,completed,Video,51,3
2169,6838,2024-02-23 17:47:00,2024-02-27 17:47:00,2024-02-27 18:51:00,completed,Video,55,4
2170,6841,2024-07-31 02:54:51,2024-08-15 02:54:51,2024-08-15 04:11:51,completed,Video,50,5
2171,6842,2024-10-18 21:17:14,2024-11-10 21:17:14,,cancelled,in_person,31,
2172,6843,2024-07-28 03:52:34,2024-08-24 03:52:34,2024-08-24 05:19:34,completed,phone,53,4
2173,6855,2024-06-20 02:18:55,2024-07-08 02:18:55,2024-07-08 03:41:55,completed,Video,37,4
2174,6864,2024-04-10 12:58:36,2024-04-26 12:58:36,2024-04-26 13:58:36,completed,phone,47,4
2175,6866,2024-11-07 15:30:38,2024-11-29 15:30:38,,cancelled,phone,45,
2176,6868,2024-10-08 04:29:08,2024-11-02 04:29:08,2024-11-02 05:10:08,completed,phone,28,4
2177,6870,2024-04-25 23:05:11,2024-05-08 23:05:11,2024-05-08 23:43:11,completed,phone,25,5
2178,6882,2024-07-12 16:22:54,2024-07-22 16:22:54,2024-07-22 17:22:54,completed,in_person,48,4
2179,6890,2024-01-30 04:23:15,2024-02-02 04:23:15,2024-02-02 05:21:15,completed,Video,51,5
2180,6892,2024-11-01 11:55:13,2024-11-15 11:55:13,,no_show,in_person,54,
2181,6893,2025-01-05 20:09:03,2025-01-22 20:09:03,2025-01-22 21:07:03,completed,phone,31,5
2182,6904,2024-02-13 02:14:22,2024-03-09 02:14:22,2024-03-09 02:49:22,completed,in_person,40,4
2183,6908,2024-09-01 23:31:39,2024-09-30 23:31:39,2024-10-01 00:55:39,completed,Video,53,4
2184,6909,2024-02-29 09:54:12,2024-03-20 09:54:12,2024-03-20 11:17:12,completed,in_person,59,1
2185,6910,2024-09-30 04:30:22,2024-10-24 04:30:22,,cancelled,in_person,52,
2186,6911,2024-12-22 20:20:41,2025-01-17 20:20:41,2025-01-17 21:30:41,completed,phone,47,5
2187,6915,2024-06-03 22:20:21,2024-06-04 22:20:21,,cancelled,phone,56,
2188,6918,2024-09-09 01:21:44,2024-10-08 01:21:44,,cancelled,phone,43,
2189,6923,2024-08-09 07:00:03,2024-08-22 07:00:03,,no_show,phone,41,
2190,6924,2024-04-26 16:55:54,2024-05-18 16:55:54,,no_show,phone,51,
2191,6925,2024-02-25 03:36:11,2024-03-22 03:36:11,,no_show,Video,40,
2192,6927,2024-03-29 06:06:39,2024-04-03 06:06:39,2024-04-03 07:28:39,completed,Video,30,5
2193,6931,2024-05-26 12:43:52,2024-05-29 12:43:52,2024-05-29 13:16:52,completed,Video,25,4
2194,6941,2024-08-14 12:38:41,2024-09-05 12:38:41,2024-09-05 13:26:41,completed,Video,29,5
2195,6943,2024-02-09 07:55:48,2024-02-29 07:55:48,2024-02-29 08:33:48,completed,video,55,5
2196,6949,2024-05-12 09:32:54,2024-05-29 09:32:54,2024-05-29 10:39:54,completed,video,53,5
2197,6950,2025-01-13 17:36:24,2025-02-02 17:36:24,2025-02-02 18:54:24,completed,in_person,33,4
2198,6953,2024-07-31 13:40:16,2024-08-11 13:40:16,2024-08-11 14:58:16,completed,phone,47,4
2199,6954,2024-12-03 16:20:15,2024-12-07 16:20:15,,no_show,Video,49,
2200,6955,2024-01-10 13:54:16,2024-01-15 13:54:16,2024-01-15 14:43:16,completed,in_person,59,5
2201,6956,2024-02-22 07:15:12,2024-03-05 07:15:12,2024-03-05 08:24:12,completed,video,58,4
2202,6957,2024-08-31 03:48:30,2024-09-13 03:48:30,,no_show,video,56,
2203,6981,2024-02-17 20:59:03,2024-02-23 20:59:03,2024-02-23 22:06:03,completed,Video,56,4
2204,6984,2024-05-22 03:56:26,2024-05-25 03:56:26,2024-05-25 04:28:26,completed,Video,24,4
2205,6986,2024-07-26 13:51:17,2024-07-31 13:51:17,2024-07-31 14:53:17,completed,phone,25,4
2206,6989,2024-07-20 14:50:03,2024-07-30 14:50:03,,cancelled,in_person,41,
2207,6991,2024-01-24 00:29:20,2024-01-25 00:29:20,2024-01-25 01:33:20,completed,in_person,51,2
2208,6995,2024-08-23 20:50:42,2024-08-29 20:50:42,2024-08-29 22:06:42,completed,in_person,21,4
2209,7000,2024-02-26 17:36:44,2024-03-03 17:36:44,2024-03-03 18:22:44,completed,phone,47,5
2210,7008,2024-05-23 21:52:25,2024-06-22 21:52:25,2024-06-22 22:44:25,completed,phone,35,4
2211,7013,2024-01-31 20:39:02,2024-02-18 20:39:02,2024-02-18 21:20:02,completed,video,59,4
2212,7020,2024-02-14 07:05:09,2024-02-21 07:05:09,2024-02-21 07:43:09,completed,video,29,4
2213,7024,2024-10-20 12:16:58,2024-11-06 12:16:58,2024-11-06 13:25:58,completed,Video,33,5
2214,7025,2024-11-18 00:46:04,2024-12-06 00:46:04,2024-12-06 01:23:04,completed,Video,41,3
2215,7027,2024-10-05 09:06:56,2024-10-20 09:06:56,,no_show,in_person,51,
2216,7033,2024-11-17 03:38:57,2024-12-14 03:38:57,2024-12-14 05:05:57,completed,phone,39,4
2217,7039,2024-01-24 15:24:53,2024-02-20 15:24:53,2024-02-20 16:45:53,completed,in_person,53,4
2218,7041,2024-04-19 06:13:09,2024-05-11 06:13:09,2024-05-11 07:02:09,completed,Video,44,4
2219,7045,2024-05-13 23:25:51,2024-05-21 23:25:51,2024-05-22 00:12:51,completed,in_person,53,4
2220,7046,2024-03-28 00:31:07,2024-04-14 00:31:07,2024-04-14 01:07:07,completed,video,56,4
2221,7047,2024-02-19 00:47:44,2024-03-18 00:47:44,2024-03-18 02:00:44,completed,phone,52,3
